t_eff,log_g,feh,afe,v_mic,phase,age,v_macro,h_abundance,he_abundance,filename
15886.714,2.9035568,-0.8,0.17614716,2.5936747,2,7.35,0.0,0.9231508,0.076656975,b'X3513'
7955.2983,4.473494,-0.8,-0.018361345,0.6047284,0,7.4,0.0,0.9232223,0.07663056,b'X3514'
24851.568,3.809875,-0.8,0.33229777,8.088494,2,7.4,0.0,0.92306507,0.07668861,b'X3515'
12081.422,2.551503,-0.8,0.2783641,8.652168,2,7.45,0.0,0.92309827,0.076676376,b'X3516'
10867.161,4.552201,-0.8,0.04111377,2.8375664,0,7.5,0.0,0.92320377,0.076637425,b'X3517'
11022.986,4.554546,-0.8,0.36033264,3.3392825,0,7.5,0.0,0.923046,0.076695606,b'X3518'
22769.535,4.0627723,-0.8,-0.017669864,1.2553401,0,7.5,0.0,0.9232221,0.076630645,b'X3519'
22158.363,3.753676,-0.8,-0.058105577,3.0050516,0,7.5,0.0,0.92323345,0.07662649,b'X3520'
23924.812,3.8466854,-0.8,0.30374333,0.4049523,0,7.5,0.0,0.9230831,0.07668196,b'X3521'
22741.951,3.7910466,-0.8,-0.0067465827,5.1069875,2,7.5,0.0,0.9232189,0.07663184,b'X3522'
8648.873,4.494902,-0.8,0.30419493,3.219688,0,7.55,0.0,0.9230828,0.07668206,b'X3523'
16409.057,4.4971437,-0.8,0.17488602,1.0381697,0,7.55,0.0,0.9231514,0.07665676,b'X3524'
19306.887,4.405993,-0.8,0.17910513,8.361017,0,7.55,0.0,0.92314947,0.07665747,b'X3525'
21790.96,3.7804098,-0.8,0.36285636,7.6607857,0,7.55,0.0,0.92304426,0.076696254,b'X3526'
21441.82,4.0580072,-0.8,0.34264308,1.4627664,0,7.6,0.0,0.9230582,0.07669114,b'X3527'
12367.021,2.7645206,-0.8,-0.087627105,7.051866,2,7.6,0.0,0.923241,0.07662368,b'X3528'
11324.461,4.5530176,-0.8,0.3331231,3.836517,0,7.65,0.0,0.9230645,0.07668882,b'X3529'
15585.779,4.5020075,-0.8,0.18477732,1.478331,0,7.65,0.0,0.92314684,0.076658435,b'X3530'
20835.264,4.0923824,-0.8,-0.07398303,3.4414742,0,7.65,0.0,0.92323756,0.07662496,b'X3531'
19903.293,3.8155549,-0.8,0.077743,5.520272,0,7.65,0.0,0.92319095,0.07664214,b'X3532'
21613.799,3.8580847,-0.8,0.4128329,4.5991764,0,7.65,0.0,0.9230071,0.07670997,b'X3533'
18855.408,3.6595466,-0.8,0.013317041,4.1529865,2,7.7,0.0,0.9232128,0.07663412,b'X3534'
15132.898,3.2296944,-0.8,0.40800968,2.887629,2,7.7,0.0,0.9230109,0.07670858,b'X3535'
15384.09,4.4910855,-0.8,0.32974774,6.582547,0,7.75,0.0,0.92306674,0.07668801,b'X3536'
19648.645,4.1180377,-0.8,0.2467717,7.0710125,0,7.75,0.0,0.92311585,0.07666989,b'X3537'
17900.27,3.6136966,-0.8,0.38574436,9.10513,2,7.75,0.0,0.9230278,0.07670234,b'X3538'
8735.279,4.4945335,-0.8,0.49954185,4.2670836,0,7.8,0.0,0.92293155,0.07673785,b'X3539'
9497.346,4.516499,-0.8,0.22290173,4.090195,0,7.8,0.0,0.9231283,0.07666528,b'X3540'
12408.873,4.542152,-0.8,-0.034678698,9.781252,0,7.8,0.0,0.923227,0.07662885,b'X3541'
13242.113,4.53163,-0.8,0.4749705,0.12879877,0,7.8,0.0,0.9229546,0.07672938,b'X3542'
18567.81,4.2899117,-0.8,0.19964197,2.2168746,0,7.8,0.0,0.9231398,0.076661035,b'X3543'
18157.383,3.7773476,-0.8,0.1868465,7.006198,0,7.8,0.0,0.9231459,0.0766588,b'X3544'
19744.88,3.8776407,-0.8,0.41054395,5.3533974,0,7.8,0.0,0.9230089,0.07670931,b'X3545'
9525.814,4.516231,-0.8,0.23862144,4.3941507,0,7.85,0.0,0.9231202,0.076668285,b'X3546'
10481.315,4.536205,-0.8,0.17717147,4.2657466,0,7.85,0.0,0.9231504,0.07665714,b'X3547'
14369.151,4.5016513,-0.8,0.15050375,0.5701035,0,7.85,0.0,0.9231623,0.07665278,b'X3548'
9301.262,2.5845888,-0.8,-0.044568162,4.5616655,2,7.85,0.0,0.9232298,0.07662784,b'X3549'
8824.061,2.5010288,-0.8,0.4296513,0.020226957,2,7.85,0.0,0.92299366,0.07671495,b'X3550'
17686.643,3.9763556,-0.8,0.28826025,0.56487775,0,7.9,0.0,0.9230924,0.076678514,b'X3551'
8715.549,4.4911776,-0.8,0.1975449,4.4624586,0,7.95,0.0,0.92314076,0.07666066,b'X3552'
14173.305,4.48807,-0.8,-0.07635616,7.1621294,0,7.95,0.0,0.92323816,0.076624736,b'X3553'
13007.046,4.510117,-0.8,0.37229776,6.1480007,0,8.0,0.0,0.92303765,0.076698735,b'X3554'
17043.445,3.8675134,-0.8,0.26231566,8.402595,0,8.0,0.0,0.9231073,0.07667302,b'X3555'
11050.627,3.0315118,-0.8,0.35679278,1.7850492,2,8.0,0.0,0.9230486,0.0766947,b'X3556'
11669.785,4.5252395,-0.8,-0.04218002,2.0239737,0,8.05,0.0,0.9232291,0.076628074,b'X3557'
14174.006,4.4617534,-0.8,0.05590781,8.471611,0,8.05,0.0,0.9231987,0.07663929,b'X3558'
16062.122,3.8359377,-0.8,0.46967486,4.09161,0,8.05,0.0,0.9229593,0.076727614,b'X3559'
11687.673,4.519228,-0.8,0.1362746,4.546099,0,8.1,0.0,0.9231682,0.07665055,b'X3560'
14058.353,4.4499745,-0.8,0.1181178,6.1782856,0,8.1,0.0,0.9231757,0.076647826,b'X3561'
15401.886,3.9121583,-0.8,0.2357871,8.360657,0,8.1,0.0,0.9231217,0.07666774,b'X3562'
15215.769,3.865321,-0.8,0.35304007,8.505702,0,8.1,0.0,0.9230511,0.07669374,b'X3563'
15180.076,3.8560274,-0.8,-0.03350155,7.45256,0,8.1,0.0,0.92322665,0.07662896,b'X3564'
15443.254,3.8302107,-0.8,0.1296435,8.128994,0,8.1,0.0,0.923171,0.07664955,b'X3565'
16817.24,3.928301,-0.8,0.4948077,4.083208,0,8.1,0.0,0.9229361,0.07673619,b'X3566'
14967.391,4.2622094,-0.8,0.1600995,7.672522,0,8.2,0.0,0.923158,0.07665431,b'X3567'
14413.252,3.8976238,-0.8,0.18700734,8.022539,0,8.2,0.0,0.92314583,0.07665883,b'X3568'
14217.319,3.841182,-0.8,-0.055497352,7.3132396,0,8.2,0.0,0.92323273,0.07662674,b'X3569'
12986.953,3.5439105,-0.8,0.4783543,7.7214375,2,8.2,0.0,0.92295146,0.07673052,b'X3570'
8496.644,2.8342135,-0.8,0.07894605,4.2233334,2,8.2,0.0,0.9231906,0.076642305,b'X3571'
13009.702,4.447962,-0.8,0.22376487,5.099568,0,8.25,0.0,0.9231279,0.076665446,b'X3572'
13908.599,3.8816807,-0.8,0.21554264,8.556479,0,8.25,0.0,0.92313206,0.07666392,b'X3573'
9000.004,2.9799294,-0.8,0.091415204,4.067531,2,8.25,0.0,0.9231859,0.07664401,b'X3574'
13084.135,4.4201035,-0.8,-0.09575499,6.623336,0,8.3,0.0,0.92324305,0.07662295,b'X3575'
14217.179,4.182339,-0.8,-0.016577952,3.3950958,0,8.3,0.0,0.9232219,0.07663077,b'X3576'
9096.678,3.0531437,-0.8,0.35258222,0.9438658,2,8.3,0.0,0.9230515,0.076693624,b'X3577'
13799.565,4.1810265,-0.8,0.4459856,6.2568088,0,8.35,0.0,0.92298007,0.07671998,b'X3578'
13817.592,3.9088182,-0.8,-0.07003681,6.0365906,0,8.35,0.0,0.9232366,0.07662533,b'X3579'
12974.24,3.7349114,-0.8,0.055823497,4.8007245,2,8.35,0.0,0.9231987,0.07663927,b'X3580'
13985.517,3.9607635,-0.8,-0.09178829,1.2424617,0,8.4,0.0,0.9232421,0.0766233,b'X3581'
9948.469,3.3119388,-0.8,0.2813632,3.852394,2,8.4,0.0,0.9230964,0.076677024,b'X3582'
12736.569,4.3307815,-0.8,0.42631575,5.3038397,0,8.45,0.0,0.92299634,0.07671394,b'X3583'
12031.952,3.713194,-0.8,0.32899687,6.166055,2,8.45,0.0,0.92306715,0.07668782,b'X3584'
12589.445,4.149279,-0.8,0.30328834,6.9235334,0,8.5,0.0,0.92308336,0.076681845,b'X3585'
12568.5625,4.13221,-0.8,-0.0119050145,0.74656284,0,8.5,0.0,0.9232204,0.07663128,b'X3586'
12343.282,4.029944,-0.8,0.13221702,8.242249,0,8.5,0.0,0.92316985,0.07664994,b'X3587'
8228.612,4.454293,-0.8,0.1806022,3.341777,0,8.55,0.0,0.92314875,0.07665772,b'X3588'
8996.408,3.3165972,-0.8,0.34314042,4.108181,2,8.55,0.0,0.92305785,0.07669126,b'X3589'
9960.256,4.460121,-0.8,0.34356767,1.4226444,0,8.6,0.0,0.9230575,0.07669137,b'X3590'
10350.861,4.4493423,-0.8,0.48221496,1.8501713,0,8.6,0.0,0.9229479,0.07673183,b'X3591'
10617.469,4.438463,-0.8,0.378641,3.2760165,0,8.6,0.0,0.923033,0.07670041,b'X3592'
11427.33,3.9724586,-0.8,0.05976779,0.10648644,0,8.6,0.0,0.9231974,0.07663979,b'X3593'
9559.059,4.456095,-0.8,0.18474182,0.8976997,0,8.65,0.0,0.92314684,0.07665843,b'X3594'
11463.572,4.287685,-0.8,-0.04769977,0.019814536,0,8.65,0.0,0.92323065,0.07662752,b'X3595'
11540.228,4.206252,-0.8,0.25347218,4.52255,0,8.65,0.0,0.9231122,0.07667123,b'X3596'
10976.489,3.9383757,-0.8,-0.044469018,1.9664507,0,8.65,0.0,0.9232298,0.07662785,b'X3597'
12001.237,3.9933453,-0.8,0.20237723,5.1733484,0,8.65,0.0,0.9231385,0.07666152,b'X3598'
8322.293,3.3591866,-0.8,0.21611485,1.7319793,2,8.7,0.0,0.9231317,0.076664016,b'X3599'
10032.597,4.4092135,-0.8,0.1359773,4.617954,0,8.75,0.0,0.92316836,0.07665051,b'X3600'
10503.515,4.3635225,-0.8,0.37658566,0.7614199,0,8.75,0.0,0.9230345,0.07669987,b'X3601'
8627.296,4.4133234,-0.8,0.3539536,4.1294537,0,8.9,0.0,0.9230505,0.076693974,b'X3602'
9925.062,4.2025437,-0.8,-0.03557773,0.6406219,0,8.9,0.0,0.92322737,0.07662875,b'X3603'
9160.503,4.370628,-0.8,0.0049682185,3.7124536,0,8.95,0.0,0.9232153,0.07663315,b'X3604'
9605.967,4.168353,-0.8,0.21615109,1.5531993,0,8.95,0.0,0.9231317,0.07666403,b'X3605'
9620.475,3.992198,-0.8,0.20910811,2.3481345,0,9.0,0.0,0.92313516,0.076662734,b'X3606'
9525.108,3.968925,-0.8,0.06571873,1.0733547,0,9.0,0.0,0.9231953,0.07664056,b'X3607'
9763.589,4.5451055,-0.9,0.19096875,0.67289776,0,7.0,0.0,0.92320794,0.0766359,b'X3608'
14932.985,4.587435,-0.9,0.3944534,0.5692119,0,7.0,0.0,0.92311054,0.07667182,b'X3609'
20723.426,4.5000076,-0.9,0.28652263,8.6453495,0,7.0,0.0,0.92316794,0.07665069,b'X3610'
22333.883,4.47077,-0.9,0.020607188,4.149353,0,7.0,0.0,0.9232608,0.0766164,b'X3611'
24954.21,3.2292874,-0.9,0.3628646,5.2955666,2,7.0,0.0,0.92312884,0.07666507,b'X3612'
21826.4,2.9736874,-0.9,0.13231173,0.31508917,2,7.0,0.0,0.9232285,0.076628305,b'X3613'
23976.67,4.427727,-0.9,0.25954697,9.31723,0,7.05,0.0,0.9231801,0.07664618,b'X3614'
20664.51,2.9370832,-0.9,0.15842262,2.3918917,2,7.05,0.0,0.9232197,0.07663156,b'X3615'
14060.483,4.5914693,-0.9,0.41710368,7.519543,0,7.1,0.0,0.9230966,0.076676965,b'X3616'
16827.77,4.556018,-0.9,0.020337492,0.080983,0,7.1,0.0,0.92326087,0.07661637,b'X3617'
17910.041,4.539705,-0.9,0.3416898,1.0936656,0,7.1,0.0,0.9231404,0.076660834,b'X3618'
21277.982,4.4790425,-0.9,0.10754778,8.428292,0,7.1,0.0,0.9232364,0.07662539,b'X3619'
21142.309,3.0612767,-0.9,0.07012542,3.8209496,2,7.1,0.0,0.9232476,0.07662131,b'X3620'
11239.782,4.578349,-0.9,0.39165762,0.6666484,0,7.2,0.0,0.9231123,0.076671205,b'X3621'
16506.326,4.5546694,-0.9,0.4133351,8.399643,0,7.2,0.0,0.92309904,0.07667608,b'X3622'
24873.98,4.3499885,-0.9,-0.06698635,6.530948,0,7.2,0.0,0.92328095,0.076608986,b'X3623'
23897.143,3.449345,-0.9,0.096143,3.1003819,2,7.2,0.0,0.9232399,0.07662411,b'X3624'
20311.84,3.1349678,-0.9,-0.041649453,0.86350477,2,7.2,0.0,0.92327553,0.076610975,b'X3625'
16932.074,4.544831,-0.9,0.2550643,1.8307699,0,7.25,0.0,0.9231821,0.076645456,b'X3626'
17742.832,4.5313745,-0.9,0.11841636,2.3332665,0,7.25,0.0,0.92323303,0.07662664,b'X3627'
14367.432,2.609436,-0.9,0.16719785,0.093714885,2,7.25,0.0,0.92321664,0.07663269,b'X3628'
24414.46,4.262952,-0.9,-0.077112794,6.863537,0,7.35,0.0,0.92328304,0.076608226,b'X3629'
19620.059,3.2776015,-0.9,0.42043635,7.440549,2,7.35,0.0,0.9230945,0.07667774,b'X3630'
12320.156,2.4604082,-0.9,0.39954725,8.000292,2,7.35,0.0,0.9231075,0.07667295,b'X3631'
12410.331,2.5306861,-0.9,0.40441003,6.8266706,2,7.4,0.0,0.9231045,0.076674044,b'X3632'
23609.094,3.9847872,-0.9,0.22400942,1.5362053,0,7.45,0.0,0.92319506,0.07664065,b'X3633'
7940.86,4.486379,-0.9,0.1203304,1.9785626,0,7.5,0.0,0.92323244,0.076626875,b'X3634'
8115.1313,4.492062,-0.9,0.17762429,4.741155,0,7.5,0.0,0.9232129,0.07663407,b'X3635'
22029.625,3.8033192,-0.9,-0.0043304414,4.531192,0,7.5,0.0,0.923267,0.076614134,b'X3636'
7885.013,4.484091,-0.9,0.23303506,3.3417902,0,7.55,0.0,0.9231913,0.07664201,b'X3637'
22343.986,4.037551,-0.9,0.3193553,0.23758021,0,7.55,0.0,0.9231519,0.07665657,b'X3638'
23125.666,3.8584313,-0.9,0.40570703,6.54998,0,7.55,0.0,0.92310375,0.07667434,b'X3639'
14901.457,4.550078,-0.9,0.09036238,9.111251,0,7.6,0.0,0.92324173,0.07662347,b'X3640'
16252.381,4.5225425,-0.9,0.4976621,7.423649,0,7.6,0.0,0.9230407,0.07669758,b'X3641'
9066.037,4.5206733,-0.9,0.03170777,0.85401744,0,7.65,0.0,0.92325795,0.07661746,b'X3642'
14932.985,4.54445,-0.9,-0.00027617067,7.488719,0,7.65,0.0,0.92326605,0.07661449,b'X3643'
21749.156,3.8721466,-0.9,-0.04895028,0.4453577,0,7.65,0.0,0.9232771,0.076610394,b'X3644'
19419.906,4.356198,-0.9,0.49361518,9.461693,0,7.7,0.0,0.9230437,0.076696455,b'X3645'
20220.232,4.262843,-0.9,0.13166037,5.9920793,0,7.7,0.0,0.92322874,0.07662822,b'X3646'
19704.035,3.7940645,-0.9,0.3632328,0.38001326,0,7.7,0.0,0.92312866,0.07666516,b'X3647'
19988.043,3.8109794,-0.9,0.007753387,2.7323189,0,7.7,0.0,0.923264,0.076615214,b'X3648'
14910.394,3.1957796,-0.9,-0.08420916,4.782446,2,7.7,0.0,0.9232844,0.07660769,b'X3649'
11038.186,2.6818202,-0.9,0.17311975,0.8501264,2,7.7,0.0,0.92321455,0.076633476,b'X3650'
8909.463,2.3322115,-0.9,0.36917493,2.399109,2,7.7,0.0,0.9231253,0.07666638,b'X3651'
12497.722,4.567081,-0.9,0.14347658,9.106589,0,7.75,0.0,0.9232248,0.07662967,b'X3652'
15585.934,4.5159745,-0.9,0.04387171,3.8640594,0,7.75,0.0,0.9232548,0.076618634,b'X3653'
20776.83,3.900844,-0.9,0.02627065,6.127412,0,7.75,0.0,0.9232593,0.07661693,b'X3654'
20960.613,3.9109902,-0.9,0.058173202,5.0821424,0,7.75,0.0,0.92325085,0.07662006,b'X3655'
10026.44,2.5814474,-0.9,-0.023341224,4.0569158,2,7.75,0.0,0.9232714,0.076612495,b'X3656'
16331.732,4.480859,-0.9,0.09641657,1.3405931,0,7.8,0.0,0.9232398,0.07662413,b'X3657'
8855.288,2.4384537,-0.9,-0.043166976,0.03545722,2,7.8,0.0,0.9232759,0.076610856,b'X3658'
7950.7837,2.2670577,-0.9,0.34001955,3.9474564,2,7.8,0.0,0.9231413,0.07666051,b'X3659'
7533.6606,2.1819968,-0.9,0.4928988,0.45112523,2,7.8,0.0,0.92304426,0.076696254,b'X3660'
9274.559,4.523592,-0.9,0.09804366,0.9200316,0,7.85,0.0,0.9232393,0.07662432,b'X3661'
18157.402,3.908686,-0.9,0.19177693,3.4877813,0,7.85,0.0,0.9232076,0.07663601,b'X3662'
15098.875,3.3952386,-0.9,0.40993705,4.5176473,2,7.85,0.0,0.9231011,0.0766753,b'X3663'
16776.207,4.419591,-0.9,0.36906677,4.5876484,0,7.9,0.0,0.9231253,0.07666637,b'X3664'
18289.076,4.170779,-0.9,0.2628564,1.0894517,0,7.9,0.0,0.9231787,0.076646715,b'X3665'
10777.544,2.8696468,-0.9,-0.09140551,3.9726076,2,7.9,0.0,0.9232859,0.076607175,b'X3666'
17048.723,3.8304436,-0.9,0.20924985,7.2257705,0,7.95,0.0,0.92320096,0.07663848,b'X3667'
18319.322,3.927924,-0.9,0.33336458,6.7011843,0,7.95,0.0,0.92314476,0.076659225,b'X3668'
18192.863,3.9203699,-0.9,-0.035532467,5.083066,0,7.95,0.0,0.9232742,0.076611474,b'X3669'
9375.597,4.521266,-0.9,-0.037137374,4.9863634,0,8.05,0.0,0.9232746,0.07661134,b'X3670'
16692.918,3.8899872,-0.9,0.45535776,0.2878359,0,8.05,0.0,0.9230713,0.076686285,b'X3671'
17443.223,3.9400296,-0.9,0.019204766,2.7752757,0,8.05,0.0,0.92326117,0.076616265,b'X3672'
16036.219,4.3071947,-0.9,0.3187882,9.844082,0,8.1,0.0,0.92315227,0.07665647,b'X3673'
16518.49,3.9193308,-0.9,0.45909634,1.264092,0,8.1,0.0,0.9230688,0.07668723,b'X3674'
16644.182,3.9279683,-0.9,0.2172114,9.955897,0,8.1,0.0,0.92319775,0.076639645,b'X3675'
16881.88,3.9430146,-0.9,0.30680037,2.3764672,0,8.1,0.0,0.92315817,0.07665427,b'X3676'
16155.082,3.9338348,-0.9,0.17251587,4.714022,0,8.15,0.0,0.92321473,0.0766334,b'X3677'
15114.848,4.3179784,-0.9,0.18856099,8.037003,0,8.2,0.0,0.9232089,0.07663556,b'X3678'
15426.426,3.9208782,-0.9,0.21070647,3.537916,0,8.2,0.0,0.92320037,0.07663869,b'X3679'
8926.647,2.90141,-0.9,0.19561768,3.8178322,2,8.2,0.0,0.9232062,0.07663654,b'X3680'
11405.782,4.525225,-0.9,0.26180598,0.499953,0,8.25,0.0,0.9231791,0.076646544,b'X3681'
9952.063,3.1327162,-0.9,0.23775208,2.663754,2,8.25,0.0,0.9231894,0.07664272,b'X3682'
10227.105,4.522728,-0.9,0.25175685,4.125575,0,8.3,0.0,0.92318344,0.07664493,b'X3683'
14067.046,3.8942266,-0.9,0.11370287,6.167453,0,8.3,0.0,0.9232346,0.07662609,b'X3684'
9237.323,3.0688808,-0.9,0.45478603,1.5303304,2,8.3,0.0,0.9230718,0.07668614,b'X3685'
8560.961,2.9483297,-0.9,0.09224669,4.1073937,2,8.3,0.0,0.92324114,0.07662367,b'X3686'
14039.935,4.184439,-0.9,0.16491976,7.4817247,0,8.35,0.0,0.9232174,0.07663239,b'X3687'
13305.773,3.8781528,-0.9,0.074966095,3.3337283,0,8.35,0.0,0.9232461,0.076621816,b'X3688'
14319.683,3.9618213,-0.9,0.098702125,2.924701,0,8.35,0.0,0.9232391,0.0766244,b'X3689'
13882.388,3.8780842,-0.9,0.37862042,6.3150625,0,8.35,0.0,0.92311984,0.07666838,b'X3690'
11441.956,4.4968843,-0.9,0.32627237,1.6919336,0,8.4,0.0,0.9231484,0.07665786,b'X3691'
11674.219,4.4900393,-0.9,0.29022396,3.016325,0,8.4,0.0,0.9231661,0.07665133,b'X3692'
12164.372,4.469814,-0.9,0.19568026,6.054964,0,8.4,0.0,0.9232062,0.07663655,b'X3693'
13784.089,3.9466426,-0.9,0.22437233,2.0088348,0,8.4,0.0,0.9231949,0.0766407,b'X3694'
8470.139,3.0443134,-0.9,0.2861484,3.1038246,2,8.4,0.0,0.923168,0.07665062,b'X3695'
10976.959,3.5318398,-0.9,0.1954788,2.203113,2,8.45,0.0,0.9232062,0.07663652,b'X3696'
12414.733,4.0019994,-0.9,0.2609375,5.780792,0,8.5,0.0,0.9231795,0.07664641,b'X3697'
13632.541,4.0210094,-0.9,0.35414138,0.6222912,0,8.5,0.0,0.9231336,0.07666331,b'X3698'
12232.369,3.942515,-0.9,0.41233698,1.314457,0,8.55,0.0,0.92309964,0.076675855,b'X3699'
9954.047,4.482544,-0.9,0.3669458,3.8894012,0,8.6,0.0,0.9231266,0.076665916,b'X3700'
12079.869,3.9716787,-0.9,0.021187998,0.6389633,0,8.6,0.0,0.9232606,0.07661645,b'X3701'
8468.121,3.267441,-0.9,0.30152857,1.7561561,2,8.6,0.0,0.9231608,0.076653324,b'X3702'
11760.17,4.2310667,-0.9,0.102355115,4.386956,0,8.65,0.0,0.923238,0.0766248,b'X3703'
8606.591,4.458604,-0.9,0.07759663,4.5813174,0,8.75,0.0,0.9232454,0.07662209,b'X3704'
10177.2705,4.433631,-0.9,0.3826236,1.5050203,0,8.75,0.0,0.9231176,0.07666924,b'X3705'
10795.309,3.9715912,-0.9,0.42934224,1.6168971,0,8.75,0.0,0.92308885,0.07667985,b'X3706'
11877.895,4.0748477,-0.9,0.1656555,1.0609947,0,8.75,0.0,0.9232172,0.076632485,b'X3707'
7577.358,3.2574291,-0.9,0.39269108,2.1226099,2,8.75,0.0,0.9231117,0.07667143,b'X3708'
10710.6,4.3030815,-0.9,0.43804488,3.7899473,0,8.8,0.0,0.923083,0.07668197,b'X3709'
10723.755,4.191617,-0.9,0.4480653,4.713928,0,8.8,0.0,0.9230764,0.07668444,b'X3710'
10687.845,4.164904,-0.9,0.3675438,4.943673,0,8.8,0.0,0.9231262,0.07666605,b'X3711'
10392.871,4.1817484,-0.9,0.3746039,3.9544759,0,8.85,0.0,0.9231222,0.07666753,b'X3712'
8832.76,3.619581,-0.9,0.2865488,0.5438139,2,8.85,0.0,0.9231678,0.07665069,b'X3713'
7608.792,3.4254546,-0.9,0.3209141,3.1187048,2,8.9,0.0,0.92315114,0.076656856,b'X3714'
8382.388,4.4246693,-0.9,0.20831466,2.0351067,0,8.95,0.0,0.9232013,0.07663834,b'X3715'
10019.09,4.0681186,-0.9,0.12761399,2.9903414,0,8.95,0.0,0.92323005,0.07662774,b'X3716'
9562.37,4.2375007,-0.9,0.4700444,1.5684949,0,9.0,0.0,0.9230611,0.07669008,b'X3717'
10396.124,4.143165,-0.9,0.040027253,4.4999404,0,9.0,0.0,0.92325574,0.076618254,b'X3718'
8888.075,3.8076138,-0.9,0.27733916,2.9579856,2,9.0,0.0,0.9231721,0.076649114,b'X3719'
9074.796,4.0879292,-0.9,0.21510753,3.0434134,0,9.05,0.0,0.92319864,0.07663934,b'X3720'
9318.153,4.119095,-0.9,-0.09585615,4.8978224,0,9.1,0.0,0.9232867,0.07660685,b'X3721'
9655.564,4.1372595,-0.9,0.29876667,4.9782033,0,9.1,0.0,0.9231621,0.076652825,b'X3722'
8215.437,4.369215,-0.9,0.24294367,4.7526593,0,9.15,0.0,0.9231872,0.076643534,b'X3723'
9350.39,4.1583915,-0.9,0.49664363,2.1676042,0,9.15,0.0,0.92304146,0.0766973,b'X3724'
8059.214,4.3564515,-0.9,0.47777215,4.124973,0,9.2,0.0,0.92305547,0.07669213,b'X3725'
8495.775,4.1886272,-0.9,0.14651358,3.5424614,0,9.2,0.0,0.9232238,0.07663005,b'X3726'
8243.845,4.146812,-0.9,0.41622755,3.876556,0,9.25,0.0,0.92309713,0.076676756,b'X3727'
8987.093,4.1834717,-0.9,-0.07072988,3.9194524,0,9.25,0.0,0.9232817,0.0766087,b'X3728'
8535.836,4.1305356,-0.9,-0.08512899,2.275855,0,9.3,0.0,0.9232846,0.07660762,b'X3729'
9270.827,4.133475,-0.8,0.042171635,1.1220714,0,9.0,0.0,0.9232034,0.07663756,b'X3730'
10060.692,4.0962596,-0.8,-0.03967053,0.66605234,0,9.0,0.0,0.9232285,0.076628335,b'X3731'
9072.534,4.1816077,-0.8,0.39151824,4.7783117,0,9.05,0.0,0.9230235,0.07670393,b'X3732'
9010.742,4.0287094,-0.8,0.38446277,4.3222246,0,9.05,0.0,0.92302877,0.07670199,b'X3733'
9156.958,3.9496148,-0.8,0.22988409,4.425625,0,9.05,0.0,0.92312473,0.07666661,b'X3734'
8730.782,3.9081054,-0.8,0.29181698,1.678605,2,9.1,0.0,0.92309034,0.07667929,b'X3735'
8234.988,3.788855,-0.8,0.11020634,0.26667532,2,9.1,0.0,0.92317873,0.07664667,b'X3736'
8506.365,4.13393,-0.8,0.38712248,4.898228,0,9.15,0.0,0.92302674,0.07670272,b'X3737'
8436.471,4.0834694,-0.8,0.057247616,2.946535,0,9.2,0.0,0.9231983,0.07663946,b'X3738'
7994.8677,3.8411343,-0.8,-0.05766451,2.3317854,2,9.2,0.0,0.9232334,0.07662653,b'X3739'
8559.871,4.134556,-0.8,0.046811365,4.738025,0,9.25,0.0,0.9232019,0.07663813,b'X3740'
8541.583,4.072391,-0.8,0.15127015,0.19331934,0,9.25,0.0,0.9231619,0.07665291,b'X3741'
7698.5605,4.1882963,-0.8,0.48091903,4.5057144,0,9.35,0.0,0.92294914,0.07673138,b'X3742'
8819.992,3.9841657,-0.7,0.27208385,0.61227375,0,9.0,0.0,0.9230103,0.07670881,b'X3743'
9318.731,4.0166025,-0.7,0.05231241,4.8198833,0,9.05,0.0,0.92313397,0.0766632,b'X3744'
8450.084,4.0531793,-0.7,0.13770625,4.091272,0,9.1,0.0,0.92309314,0.07667825,b'X3745'
8445.164,3.9910421,-0.7,0.38147157,0.5864769,0,9.1,0.0,0.92292106,0.07674172,b'X3746'
9057.172,4.0174394,-0.7,0.3588574,0.27165177,0,9.1,0.0,0.9229414,0.07673422,b'X3747'
9117.666,4.098451,-0.7,0.027130105,1.8002198,0,9.15,0.0,0.9231445,0.076659314,b'X3748'
8621.5625,4.1154194,-0.7,0.20011443,0.867306,0,9.25,0.0,0.92305785,0.07669128,b'X3749'
8274.318,4.016539,-0.7,0.30906847,3.6045928,0,9.25,0.0,0.9229825,0.07671903,b'X3750'
8110.6997,3.9642382,-0.7,0.49632534,2.7181392,0,9.25,0.0,0.9227998,0.076786466,b'X3751'
8195.67,4.1120186,-0.7,-0.08687433,2.1934242,0,9.3,0.0,0.9231853,0.07664422,b'X3752'
7903.041,4.0555243,-0.7,-0.066334695,2.9491642,0,9.35,0.0,0.9231788,0.076646656,b'X3753'
7545.4487,4.125872,-0.7,-0.03169612,1.7868227,0,9.45,0.0,0.923167,0.07665104,b'X3754'
8334.29,3.926902,-0.6,0.24895224,0.77701116,0,9.05,0.0,0.92291534,0.07674383,b'X3755'
8182.992,4.2856097,-0.6,0.41048387,2.880014,0,9.1,0.0,0.92274785,0.07680563,b'X3756'
8809.825,4.013341,-0.6,0.20111239,1.4352096,0,9.1,0.0,0.9229542,0.07672952,b'X3757'
7556.056,4.3180413,-0.6,0.11407355,2.143308,0,9.15,0.0,0.9230146,0.07670723,b'X3758'
8056.228,4.04932,-0.6,0.09575731,3.021852,0,9.15,0.0,0.9230258,0.076703064,b'X3759'
